Route_Name,Start_Location,End_Location,Station_Name,Station_Type,Latitude,Longitude,Station_Distance_km,Distance_from_End_km,Fare_INR,Travel_Time_min
Pune Station–Pimpri,Pune Station,Pimpri,Pune Station Stop 010,Bus,18.580313517018638,73.8414752517927,6.7,5.955,8,16
Pune Station–Pimpri,Pune Station,Pimpri,Pune Station Stop 011,Bus,18.586011629154633,73.83783490418628,7.444,5.21,9,18
Pune Station–Pimpri,Pune Station,Pimpri,Pune Station Stop 012,Bus,18.591753626309277,73.83415783936202,8.188,4.466,9,20
Pune Station–Pimpri,Pune Station,Pimpri,Pune Station Stop 013,Bus,18.597433780871953,73.83051903881905,8.933,3.722,9,21
Pune Station–Pimpri,Pune Station,Pimpri,Pune Station Stop 014,Bus,18.603200651636712,73.82683846356329,9.677,2.977,10,23
Pune Station–Pimpri,Pune Station,Pimpri,Pune Station Stop 015,Bus,18.608894758540195,73.82315349568964,10.422,2.233,10,25
Pune Station–Pimpri,Pune Station,Pimpri,Pune Station Stop 016,Bus,18.614687435550653,73.81950492391798,11.166,1.489,11,27
Pune Station–Pimpri,Pune Station,Pimpri,Pune Station Stop 017,Bus,18.62037866838204,73.81582058664726,11.91,0.744,11,29
Pune Station–Pimpri,Pune Station,Pimpri,Pune Station Stop 018,Bus,18.626060940086525,73.81217780436037,12.655,0.0,11,30
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 001,Bus,18.530821738675147,73.84747799578894,0.0,4.941,5,0
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 002,Metro,18.52917528039687,73.84463577109678,0.353,4.588,5,1
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 003,Bus,18.527500474807713,73.84174754587441,0.706,4.235,5,2
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 004,Metro,18.525812299215314,73.8389553396351,1.059,3.882,6,3
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 005,Metro,18.52410084914861,73.83609840194904,1.412,3.529,6,3
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 006,Bus,18.522462558666945,73.83326325128976,1.764,3.176,6,4
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 007,Bus,18.52072992530198,73.83042121515116,2.117,2.823,6,5
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 008,Bus,18.51909709555501,73.82755788487727,2.47,2.47,6,6
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 009,Bus,18.517436233759664,73.8247218504717,2.823,2.117,6,7
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 010,Bus,18.515738413482378,73.82189173199367,3.176,1.765,7,8
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 011,Bus,18.51404909293586,73.81900635103409,3.529,1.412,7,8
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 012,Bus,18.512404515984084,73.81620372178199,3.882,1.059,7,9
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 013,Bus,18.51073544106274,73.81331964210996,4.235,0.706,7,10
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 014,Metro,18.509086478180773,73.81050371065197,4.588,0.353,7,11
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 015,Bus,18.507404332478846,73.80765545081428,4.941,0.0,7,12
Kothrud Depot–PCMC,Kothrud Depot,PCMC,Kothrud Depot Stop 001,Bus,18.507410165683037,73.80765457043755,0.0,13.636,5,0
Kothrud Depot–PCMC,Kothrud Depot,PCMC,Kothrud Depot Stop 002,Bus,18.518530495257973,73.80688849464565,1.24,12.396,6,3
Kothrud Depot–PCMC,Kothrud Depot,PCMC,Kothrud Depot Stop 003,Bus,18.52964810505982,73.80621771399409,2.479,11.157,6,6
Kothrud Depot–PCMC,Kothrud Depot,PCMC,Kothrud Depot Stop 004,Bus,18.540807371442956,73.80547678032686,3.719,9.917,7,9
Kothrud Depot–PCMC,Kothrud Depot,PCMC,Kothrud Depot Stop 005,Bus,18.551902469093676,73.80472160365412,4.959,8.678,7,12
Kothrud Depot–PCMC,Kothrud Depot,PCMC,Kothrud Depot Stop 006,Bus,18.563029101611473,73.8040230386031,6.198,7.438,8,15
Kothrud Depot–PCMC,Kothrud Depot,PCMC,Kothrud Depot Stop 007,Bus,18.57418052421122,73.80331297790705,7.438,6.198,9,18
Kothrud Depot–PCMC,Kothrud Depot,PCMC,Kothrud Depot Stop 008,Bus,18.585326881293835,73.80259295053433,8.678,4.959,9,21
Kothrud Depot–PCMC,Kothrud Depot,PCMC,Kothrud Depot Stop 009,Bus,18.596378404001634,73.80183357967567,9.917,3.719,10,24
Kothrud Depot–PCMC,Kothrud Depot,PCMC,Kothrud Depot Stop 010,Bus,18.607540784518967,73.80116996335374,11.157,2.479,11,27
Kothrud Depot–PCMC,Kothrud Depot,PCMC,Kothrud Depot Stop 011,Bus,18.6186853842878,73.80045386142768,12.396,1.24,11,30
Kothrud Depot–PCMC,Kothrud Depot,PCMC,Kothrud Depot Stop 012,Bus,18.62984094635971,73.79970681929963,13.636,0.0,12,33
Swargate–Shivaji Nagar,Swargate,Shivaji Nagar,Swargate Stop 001,Bus,18.50104763301665,73.86269898727616,0.0,3.678,5,0
Swargate–Shivaji Nagar,Swargate,Shivaji Nagar,Swargate Stop 002,Bus,18.504363121331163,73.86099883415497,0.409,3.269,5,1
Swargate–Shivaji Nagar,Swargate,Shivaji Nagar,Swargate Stop 003,Bus,18.5076649183999,73.85929751530043,0.817,2.861,5,2
Swargate–Shivaji Nagar,Swargate,Shivaji Nagar,Swargate Stop 004,Metro,18.511007529541192,73.85761565893439,1.226,2.452,6,3
Swargate–Shivaji Nagar,Swargate,Shivaji Nagar,Swargate Stop 005,Bus,18.51428429063246,73.85596573276428,1.635,2.043,6,4
Swargate–Shivaji Nagar,Swargate,Shivaji Nagar,Swargate Stop 006,Bus,18.517579891140297,73.85423732983153,2.043,1.635,6,5
Swargate–Shivaji Nagar,Swargate,Shivaji Nagar,Swargate Stop 007,Bus,18.520885943508333,73.8525451788821,2.452,1.226,6,6
Swargate–Shivaji Nagar,Swargate,Shivaji Nagar,Swargate Stop 008,Bus,18.524194535483108,73.85083756233117,2.861,0.817,6,7
Swargate–Shivaji Nagar,Swargate,Shivaji Nagar,Swargate Stop 009,Bus,18.52752399686266,73.84916331447815,3.269,0.409,7,8
Swargate–Shivaji Nagar,Swargate,Shivaji Nagar,Swargate Stop 010,Bus,18.530843321489836,73.84745627042308,3.678,0.0,7,9
Pune Station–Hadapsar,Pune Station,Hadapsar,Pune Station Stop 001,Bus,18.52879428519097,73.87451109509618,0.0,6.296,5,0
Pune Station–Hadapsar,Pune Station,Hadapsar,Pune Station Stop 002,Bus,18.525585486963777,73.88011036799244,0.7,5.597,5,2
Pune Station–Hadapsar,Pune Station,Hadapsar,Pune Station Stop 003,Bus,18.52226027182211,73.88582840968684,1.399,4.897,6,3
Pune Station–Hadapsar,Pune Station,Hadapsar,Pune Station Stop 004,Bus,18.519065960774082,73.89149306455808,2.099,4.197,6,5
Pune Station–Hadapsar,Pune Station,Hadapsar,Pune Station Stop 005,Bus,18.515804846991237,73.89719010493776,2.798,3.498,6,7
Pune Station–Hadapsar,Pune Station,Hadapsar,Pune Station Stop 006,Bus,18.5125372544323,73.90286072802823,3.498,2.798,7,8
Pune Station–Hadapsar,Pune Station,Hadapsar,Pune Station Stop 007,Bus,18.50927652999689,73.9085257773428,4.197,2.099,7,10
Pune Station–Hadapsar,Pune Station,Hadapsar,Pune Station Stop 008,Bus,18.506036343705546,73.91422842112948,4.897,1.399,7,12
Pune Station–Hadapsar,Pune Station,Hadapsar,Pune Station Stop 009,Bus,18.502774480170164,73.91992574082758,5.596,0.7,8,13
Pune Station–Hadapsar,Pune Station,Hadapsar,Pune Station Stop 010,Bus,18.49950876894034,73.92559211459917,6.296,0.0,8,15
Pune Station–Kharadi,Pune Station,Kharadi,Pune Station Stop 001,Metro,18.528828230638727,73.87445777313853,0.0,6.839,5,0
Pune Station–Kharadi,Pune Station,Kharadi,Pune Station Stop 002,Bus,18.530688764688946,73.87950665179922,0.57,6.269,5,1
Pune Station–Kharadi,Pune Station,Kharadi,Pune Station Stop 003,Bus,18.53254316297788,73.8845697120004,1.14,5.699,6,3
Pune Station–Kharadi,Pune Station,Kharadi,Pune Station Stop 004,Bus,18.534336717047065,73.8896255902867,1.71,5.13,6,4
Pune Station–Kharadi,Pune Station,Kharadi,Pune Station Stop 005,Bus,18.536215841892236,73.89461859618575,2.28,4.56,6,5
Pune Station–Kharadi,Pune Station,Kharadi,Pune Station Stop 006,Bus,18.53807635616433,73.89964896617265,2.85,3.99,6,7
Pune Station–Kharadi,Pune Station,Kharadi,Pune Station Stop 007,Bus,18.539875475251584,73.90475537794217,3.42,3.42,7,8
Pune Station–Kharadi,Pune Station,Kharadi,Pune Station Stop 008,Metro,18.541750021809296,73.90976700190264,3.99,2.85,7,10
Pune Station–Kharadi,Pune Station,Kharadi,Pune Station Stop 009,Metro,18.54359474571552,73.91481990032605,4.56,2.28,7,11
Pune Station–Kharadi,Pune Station,Kharadi,Pune Station Stop 010,Bus,18.545474848805302,73.91983969401119,5.13,1.71,8,12
Pune Station–Kharadi,Pune Station,Kharadi,Pune Station Stop 011,Bus,18.547288521650135,73.92491871780602,5.7,1.14,8,14
Pune Station–Kharadi,Pune Station,Kharadi,Pune Station Stop 012,Bus,18.54916496768872,73.92994102602584,6.27,0.57,8,15
Pune Station–Kharadi,Pune Station,Kharadi,Pune Station Stop 013,Metro,18.55097164667284,73.93501195243921,6.839,0.0,8,16
Pimpri–Bhosari,Pimpri,Bhosari,Pimpri Stop 001,Bus,18.626054078061557,73.81218375465122,0.0,4.001,5,0
Pimpri–Bhosari,Pimpri,Bhosari,Pimpri Stop 002,Metro,18.627222268247433,73.81538872537308,0.364,3.638,5,1
Pimpri–Bhosari,Pimpri,Bhosari,Pimpri Stop 003,Bus,18.628333714569283,73.81864049865698,0.728,3.274,5,2
Pimpri–Bhosari,Pimpri,Bhosari,Pimpri Stop 004,Bus,18.62947329747554,73.82188562924973,1.091,2.91,6,3
Pimpri–Bhosari,Pimpri,Bhosari,Pimpri Stop 005,Bus,18.63061477914935,73.82511333394507,1.455,2.546,6,3
Pimpri–Bhosari,Pimpri,Bhosari,Pimpri Stop 006,Bus,18.631720302116296,73.82833764852421,1.819,2.183,6,4
Pimpri–Bhosari,Pimpri,Bhosari,Pimpri Stop 007,Bus,18.632876153931868,73.83159418770245,2.183,1.819,6,5
Pimpri–Bhosari,Pimpri,Bhosari,Pimpri Stop 008,Bus,18.633991001107646,73.83483085354749,2.546,1.455,6,6
Pimpri–Bhosari,Pimpri,Bhosari,Pimpri Stop 009,Bus,18.63514048697708,73.83804336730694,2.91,1.091,6,7
Pimpri–Bhosari,Pimpri,Bhosari,Pimpri Stop 010,Bus,18.6362654967871,73.84128642609554,3.274,0.728,7,8
Pimpri–Bhosari,Pimpri,Bhosari,Pimpri Stop 011,Metro,18.637388477980913,73.84456473175248,3.638,0.364,7,9
Pimpri–Bhosari,Pimpri,Bhosari,Pimpri Stop 012,Bus,18.638513862213404,73.84778075790447,4.001,0.0,7,10
Kothrud Depot–Pune Station,Kothrud Depot,Pune Station,Kothrud Depot Stop 001,Bus,18.507396288977333,73.8075978226215,0.0,7.437,5,0
Kothrud Depot–Pune Station,Kothrud Depot,Pune Station,Kothrud Depot Stop 002,Bus,18.508689948526985,73.81155031785599,0.437,6.999,5,1
Kothrud Depot–Pune Station,Kothrud Depot,Pune Station,Kothrud Depot Stop 003,Bus,18.50990940783798,73.81551478300953,0.875,6.562,5,2
Kothrud Depot–Pune Station,Kothrud Depot,Pune Station,Kothrud Depot Stop 004,Metro,18.51114355756838,73.81946223111478,1.312,6.124,6,3
Kothrud Depot–Pune Station,Kothrud Depot,Pune Station,Kothrud Depot Stop 005,Bus,18.512463027963737,73.82337084387811,1.75,5.687,6,4
Kothrud Depot–Pune Station,Kothrud Depot,Pune Station,Kothrud Depot Stop 006,Bus,18.513692959268468,73.82730065504259,2.187,5.249,6,5
Kothrud Depot–Pune Station,Kothrud Depot,Pune Station,Kothrud Depot Stop 007,Bus,18.514961898075427,73.83123750119383,2.625,4.812,6,6
Kothrud Depot–Pune Station,Kothrud Depot,Pune Station,Kothrud Depot Stop 008,Bus,18.516210054491815,73.83518360638912,3.062,4.375,7,7
Kothrud Depot–Pune Station,Kothrud Depot,Pune Station,Kothrud Depot Stop 009,Metro,18.517485616153838,73.83906959545338,3.5,3.937,7,8
Kothrud Depot–Pune Station,Kothrud Depot,Pune Station,Kothrud Depot Stop 010,Bus,18.518719525902362,73.84301474547287,3.937,3.5,7,9
Kothrud Depot–Pune Station,Kothrud Depot,Pune Station,Kothrud Depot Stop 011,Bus,18.519982692825963,73.8469250066093,4.375,3.062,7,10
Kothrud Depot–Pune Station,Kothrud Depot,Pune Station,Kothrud Depot Stop 012,Bus,18.5212879547502,73.85089068308547,4.812,2.625,7,12
Kothrud Depot–Pune Station,Kothrud Depot,Pune Station,Kothrud Depot Stop 013,Metro,18.522545607923895,73.85479960419664,5.25,2.187,8,13
Kothrud Depot–Pune Station,Kothrud Depot,Pune Station,Kothrud Depot Stop 014,Metro,18.52376086094311,73.85873931289011,5.687,1.75,8,14
Kothrud Depot–Pune Station,Kothrud Depot,Pune Station,Kothrud Depot Stop 015,Bus,18.525040503486885,73.86268797921467,6.125,1.312,8,15
Kothrud Depot–Pune Station,Kothrud Depot,Pune Station,Kothrud Depot Stop 016,Bus,18.52627048601091,73.86660665551548,6.562,0.875,8,16
Kothrud Depot–Pune Station,Kothrud Depot,Pune Station,Kothrud Depot Stop 017,Bus,18.527554288811114,73.87054830641648,6.999,0.437,8,17
Kothrud Depot–Pune Station,Kothrud Depot,Pune Station,Kothrud Depot Stop 018,Bus,18.52880929352918,73.87447403030068,7.437,0.0,9,18
Swargate–Kharadi,Swargate,Kharadi,Swargate Stop 001,Bus,18.501058770597137,73.86268642501072,0.0,9.43,5,0
Swargate–Kharadi,Swargate,Kharadi,Swargate Stop 002,Bus,18.504379008481756,73.86750151616529,0.629,8.801,5,2
Swargate–Kharadi,Swargate,Kharadi,Swargate Stop 003,Bus,18.507709637639035,73.87231312727967,1.257,8.172,6,3
Swargate–Kharadi,Swargate,Kharadi,Swargate Stop 004,Bus,18.511045982115853,73.87711294910123,1.886,7.544,6,5
Swargate–Kharadi,Swargate,Kharadi,Swargate Stop 005,Metro,18.514377726125858,73.88197076508013,2.515,6.915,6,6
Swargate–Kharadi,Swargate,Kharadi,Swargate Stop 006,Bus,18.517701025766904,73.88677821894096,3.143,6.286,7,8
Swargate–Kharadi,Swargate,Kharadi,Swargate Stop 007,Bus,18.521042077412055,73.89161508340942,3.772,5.658,7,9
Swargate–Kharadi,Swargate,Kharadi,Swargate Stop 008,Metro,18.524352277271813,73.89646624187883,4.401,5.029,7,11
Swargate–Kharadi,Swargate,Kharadi,Swargate Stop 009,Bus,18.527678696912282,73.90121492156392,5.029,4.4,8,12
Swargate–Kharadi,Swargate,Kharadi,Swargate Stop 010,Bus,18.5310081088029,73.90606380269439,5.658,3.772,8,14
Swargate–Kharadi,Swargate,Kharadi,Swargate Stop 011,Metro,18.53434525087213,73.91087438477716,6.287,3.143,8,15
Swargate–Kharadi,Swargate,Kharadi,Swargate Stop 012,Metro,18.537674451069726,73.91567547886041,6.915,2.514,8,17
Swargate–Kharadi,Swargate,Kharadi,Swargate Stop 013,Bus,18.540971353668343,73.92053587000754,7.544,1.886,9,18
Swargate–Kharadi,Swargate,Kharadi,Swargate Stop 014,Bus,18.544332924631117,73.92529617033601,8.173,1.257,9,20
Swargate–Kharadi,Swargate,Kharadi,Swargate Stop 015,Bus,18.547637369323812,73.9301811572334,8.801,0.629,9,21
Swargate–Kharadi,Swargate,Kharadi,Swargate Stop 016,Bus,18.551000140595665,73.93496227752676,9.43,0.0,10,23
Hadapsar–PCMC,Hadapsar,PCMC,Hadapsar Stop 001,Bus,18.499525645287928,73.92561198027123,0.0,19.644,5,0
Hadapsar–PCMC,Hadapsar,PCMC,Hadapsar Stop 002,Bus,18.5095519079063,73.91592658291906,1.511,18.133,6,4
Hadapsar–PCMC,Hadapsar,PCMC,Hadapsar Stop 003,Bus,18.51954457119087,73.90621245618607,3.023,16.622,7,7
Hadapsar–PCMC,Hadapsar,PCMC,Hadapsar Stop 004,Bus,18.529599682603003,73.89656603573653,4.534,15.11,7,11
Hadapsar–PCMC,Hadapsar,PCMC,Hadapsar Stop 005,Bus,18.539583895835428,73.88683757689557,6.045,13.599,8,15
Hadapsar–PCMC,Hadapsar,PCMC,Hadapsar Stop 006,Bus,18.549629417882773,73.87719418839052,7.556,12.088,9,18
Hadapsar–PCMC,Hadapsar,PCMC,Hadapsar Stop 007,Bus,18.559624083833157,73.8674996976525,9.068,10.577,10,22
Hadapsar–PCMC,Hadapsar,PCMC,Hadapsar Stop 008,Bus,18.569669970570715,73.85782783938667,10.579,9.066,10,25
Hadapsar–PCMC,Hadapsar,PCMC,Hadapsar Stop 009,Bus,18.579719662842713,73.84813068462907,12.09,7.555,11,29
Hadapsar–PCMC,Hadapsar,PCMC,Hadapsar Stop 010,Bus,18.589720774831353,73.83843063516922,13.601,6.044,12,33
Hadapsar–PCMC,Hadapsar,PCMC,Hadapsar Stop 011,Metro,18.59974639459276,73.82875568807601,15.112,4.533,13,36
Hadapsar–PCMC,Hadapsar,PCMC,Hadapsar Stop 012,Bus,18.609761769353923,73.81907985646282,16.623,3.022,13,40
Hadapsar–PCMC,Hadapsar,PCMC,Hadapsar Stop 013,Bus,18.61976654844354,73.80942278087448,18.134,1.511,14,44
Hadapsar–PCMC,Hadapsar,PCMC,Hadapsar Stop 014,Bus,18.629827784062993,73.79972475308597,19.644,0.0,15,47
Pune Station–Pimpri,Pune Station,Pimpri,Pune Station Stop 001,Bus,18.528765864861917,73.87447451334752,0.0,12.655,5,0
Pune Station–Pimpri,Pune Station,Pimpri,Pune Station Stop 002,Bus,18.542716314128302,73.86551392976322,1.808,10.847,6,4
Pune Station–Pimpri,Pune Station,Pimpri,Pune Station Stop 003,Bus,18.556591961113092,73.8566239563212,3.616,9.039,7,9
Pune Station–Pimpri,Pune Station,Pimpri,Pune Station Stop 004,Bus,18.570472448225647,73.84775313492796,5.424,7.231,8,13
Pune Station–Pimpri,Pune Station,Pimpri,Pune Station Stop 005,Bus,18.584417724840364,73.8388599704858,7.231,5.423,9,17
Pune Station–Pimpri,Pune Station,Pimpri,Pune Station Stop 006,Bus,18.598306324962167,73.82991973087212,9.039,3.615,10,22
Pune Station–Pimpri,Pune Station,Pimpri,Pune Station Stop 007,Bus,18.61216963245123,73.82108899675316,10.847,1.808,10,26
Pune Station–Pimpri,Pune Station,Pimpri,Pune Station Stop 008,Bus,18.62606664780815,73.81215913420955,12.655,0.0,11,30
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 001,Metro,18.530768244134887,73.84743268631037,0.0,4.941,5,0
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 002,Bus,18.52936370307502,73.84496305697533,0.309,4.632,5,1
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 003,Bus,18.527914055145622,73.84246849875503,0.618,4.323,5,1
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 004,Bus,18.52641966795792,73.8400379372949,0.926,4.014,5,2
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 005,Bus,18.52494994339604,73.8375155306986,1.235,3.706,6,3
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 006,Bus,18.523510369147385,73.83503775658446,1.544,3.397,6,4
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 007,Bus,18.522044874727868,73.83253531928729,1.853,3.088,6,4
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 008,Metro,18.520568757649038,73.83003398974778,2.161,2.779,6,5
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 009,Bus,18.519126399997447,73.82758243371771,2.47,2.47,6,6
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 010,Bus,18.51763468336536,73.82509023650037,2.779,2.162,6,7
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 011,Bus,18.516163796620845,73.82256965125495,3.088,1.853,7,7
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 012,Metro,18.51473150696755,73.82007542252798,3.397,1.544,7,8
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 013,Bus,18.513261988075534,73.817597801824,3.705,1.235,7,9
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 014,Bus,18.511780394160777,73.81507107245395,4.014,0.926,7,10
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 015,Bus,18.510328942031137,73.8126407883139,4.323,0.618,7,10
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 016,Metro,18.508930013566577,73.81014619547555,4.632,0.309,7,11
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 017,Bus,18.507399620662635,73.80763510649999,4.941,0.0,7,12
Kothrud Depot–PCMC,Kothrud Depot,PCMC,Kothrud Depot Stop 001,Bus,18.50737019762583,73.80767629787674,0.0,13.636,5,0
Kothrud Depot–PCMC,Kothrud Depot,PCMC,Kothrud Depot Stop 002,Bus,18.521020203838123,73.80675822846466,1.515,12.121,6,4
Kothrud Depot–PCMC,Kothrud Depot,PCMC,Kothrud Depot Stop 003,Bus,18.534590859170393,73.80588823170349,3.03,10.606,7,7
Kothrud Depot–PCMC,Kothrud Depot,PCMC,Kothrud Depot Stop 004,Bus,18.54820009166993,73.80497013028378,4.545,9.091,7,11
Kothrud Depot–PCMC,Kothrud Depot,PCMC,Kothrud Depot Stop 005,Bus,18.561802139021104,73.80411018076067,6.061,7.576,8,15
Kothrud Depot–PCMC,Kothrud Depot,PCMC,Kothrud Depot Stop 006,Bus,18.57539386914706,73.80324385221593,7.576,6.06,9,18
Kothrud Depot–PCMC,Kothrud Depot,PCMC,Kothrud Depot Stop 007,Bus,18.589031357137305,73.80233852011499,9.091,4.545,10,22
Kothrud Depot–PCMC,Kothrud Depot,PCMC,Kothrud Depot Stop 008,Metro,18.602646256838675,73.80145941701471,10.606,3.03,10,25
Kothrud Depot–PCMC,Kothrud Depot,PCMC,Kothrud Depot Stop 009,Bus,18.61621974637872,73.80059815227565,12.121,1.515,11,29
Kothrud Depot–PCMC,Kothrud Depot,PCMC,Kothrud Depot Stop 010,Bus,18.62977311789779,73.79970964909762,13.636,0.0,12,33
Swargate–Shivaji Nagar,Swargate,Shivaji Nagar,Swargate Stop 001,Bus,18.501096169344592,73.86269779969042,0.0,3.678,5,0
Swargate–Shivaji Nagar,Swargate,Shivaji Nagar,Swargate Stop 002,Bus,18.503528868364313,73.8614429002165,0.307,3.372,5,1
Swargate–Shivaji Nagar,Swargate,Shivaji Nagar,Swargate Stop 003,Bus,18.50601785414674,73.860163840768,0.613,3.065,5,1
Swargate–Shivaji Nagar,Swargate,Shivaji Nagar,Swargate Stop 004,Bus,18.508480749425026,73.85887606574043,0.92,2.759,5,2
Swargate–Shivaji Nagar,Swargate,Shivaji Nagar,Swargate Stop 005,Metro,18.51099995238439,73.85764457450001,1.226,2.452,6,3
Swargate–Shivaji Nagar,Swargate,Shivaji Nagar,Swargate Stop 006,Bus,18.51343896023316,73.85635739076514,1.533,2.146,6,4
Swargate–Shivaji Nagar,Swargate,Shivaji Nagar,Swargate Stop 007,Bus,18.515926389513986,73.85508012710213,1.839,1.839,6,4
Swargate–Shivaji Nagar,Swargate,Shivaji Nagar,Swargate Stop 008,Bus,18.518387038856527,73.85381138234925,2.146,1.533,6,5
Swargate–Shivaji Nagar,Swargate,Shivaji Nagar,Swargate Stop 009,Bus,18.520879938359727,73.85249454102825,2.452,1.226,6,6
Swargate–Shivaji Nagar,Swargate,Shivaji Nagar,Swargate Stop 010,Bus,18.52337154077136,73.8512648249112,2.759,0.92,6,7
Swargate–Shivaji Nagar,Swargate,Shivaji Nagar,Swargate Stop 011,Metro,18.525862339293063,73.84999985198826,3.065,0.613,7,7
Swargate–Shivaji Nagar,Swargate,Shivaji Nagar,Swargate Stop 012,Bus,18.528358802198184,73.8487053442306,3.372,0.307,7,8
Swargate–Shivaji Nagar,Swargate,Shivaji Nagar,Swargate Stop 013,Bus,18.530826140246933,73.84746025361719,3.678,0.0,7,9
Pune Station–Hadapsar,Pune Station,Hadapsar,Pune Station Stop 001,Bus,18.52879377484195,73.87448469708002,0.0,6.296,5,0
Pune Station–Hadapsar,Pune Station,Hadapsar,Pune Station Stop 002,Bus,18.52655669878902,73.87839855519846,0.484,5.812,5,1
Pune Station–Hadapsar,Pune Station,Hadapsar,Pune Station Stop 003,Bus,18.52432030499779,73.8823611939855,0.969,5.328,5,2
Pune Station–Hadapsar,Pune Station,Hadapsar,Pune Station Stop 004,Bus,18.522033946365145,73.88627700573308,1.453,4.843,6,3
Pune Station–Hadapsar,Pune Station,Hadapsar,Pune Station Stop 005,Bus,18.519807447255456,73.89017855031226,1.937,4.359,6,5
Pune Station–Hadapsar,Pune Station,Hadapsar,Pune Station Stop 006,Bus,18.51754923538446,73.89412898486235,2.421,3.875,6,6
Pune Station–Hadapsar,Pune Station,Hadapsar,Pune Station Stop 007,Bus,18.515291894230508,73.89803535098021,2.906,3.39,6,7
Pune Station–Hadapsar,Pune Station,Hadapsar,Pune Station Stop 008,Bus,18.513043283223443,73.90202015937237,3.39,2.906,7,8
Pune Station–Hadapsar,Pune Station,Hadapsar,Pune Station Stop 009,Bus,18.510758684753796,73.90593908816386,3.874,2.422,7,9
Pune Station–Hadapsar,Pune Station,Hadapsar,Pune Station Stop 010,Bus,18.508545409071665,73.90989572464184,4.359,1.937,7,10
Pune Station–Hadapsar,Pune Station,Hadapsar,Pune Station Stop 011,Bus,18.506279030940696,73.91382289051666,4.843,1.453,7,12
Pune Station–Hadapsar,Pune Station,Hadapsar,Pune Station Stop 012,Metro,18.50404606714273,73.91771520490688,5.327,0.969,8,13
Pune Station–Hadapsar,Pune Station,Hadapsar,Pune Station Stop 013,Metro,18.501796608772903,73.92167269431766,5.812,0.484,8,14
Pune Station–Hadapsar,Pune Station,Hadapsar,Pune Station Stop 014,Bus,18.49950468741365,73.92561005927926,6.296,0.0,8,15
Pune Station–Kharadi,Pune Station,Kharadi,Pune Station Stop 001,Bus,18.52881420330785,73.8744935594221,0.0,6.839,5,0
